CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
80,6057,6228465,3266458,2901878,173627,190953,0,0,1410281,1021233,1476466,874602,75261,0,28905,371,PEOPLES PREPARATORY CHART,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6058,4537031,2515301,2155689,39169,320443,0,0,1040350,618114,981380,227775,0,0,0,348,ROSEVILLE COMMUNITY CHART,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6059,6987000,3586142,2315165,67607,1203370,0,0,1853914,1180488,1506167,0,40777,0,0,450,NEWARK PREP CHARTER SCHOO,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6090,4030290,1784318,1323865,205945,254508,564917,429048,1133009,823210,524313,246190,0,23734,11389,270,PAULO FREIRE CHARTER SCHO,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6091,5870863,2550844,1379024,137115,1034705,0,0,2128347,680541,1040652,0,151020,0,0,375,MERIT PREPARATORY CHARTER,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6094,4462243,2550811,2402802,66558,81451,0,0,701766,524575,1153536,338555,56130,0,0,375,PHILLIP'S ACADEMY CHARTER,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6099,4159340,2433415,2222549,74283,136583,243292,240497,1094891,733161,334302,0,0,0,10000,286,LINK COMMUNITY CHARTER SC,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6320,1393140,755161,654015,12454,88692,0,0,403799,185693,215284,0,18896,0,7044,80,DISCOVERY CHARTER SCHOOL,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6410,6294496,2885954,2817410,48665,19879,0,0,2589111,2049505,749054,0,70377,0,0,486,EAST ORANGE COMMUNITY CHA,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6665,4026407,2073128,1768068,156758,148302,0,0,1286633,1132583,666646,0,0,0,0,325,THE GRAY CHARTER SCHOOL,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7100,7546993,3529292,3098796,348324,82172,0,0,2904648,2180338,1066479,0,46574,0,0,439,LADY LIBERTY ACADEMY CHAR,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7210,21461655,11698284,9413116,1368171,916997,1337796,1200123,3146470,2419346,5084384,1669514,140000,54722,0,1241,MARION P. THOMAS CHARTER,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7290,5744712,2784291,2299043,165470,319778,0,0,1748454,1226629,1211967,182320,0,0,114138,432,NEW HORIZONS COMMUNITY CH,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7320,57799642,29865509,25482445,2882369,1500695,0,0,15620868,5805625,12313265,3181201,0,0,34586,3991,NORTH STAR ACADEMY CHARTE,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7325,54025162,22955436,19811466,332586,2811384,0,0,18835976,4211536,11991534,3430040,242216,0,598598,3218,TEAM ACADEMY CHARTER SCHO,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7730,9325138,4720686,3879249,719896,121541,1499888,904556,1639012,1142030,1465551,0,0,0,30399,648,ROBERT TREAT ACADEMY CHAR,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7735,8856272,4675734,4175626,349155,150953,799432,763218,2185135,1714119,1195971,310508,0,0,312165,485,MARIA VARISCO ROGERS CHAR,ESSEX,K. CHARTER,C,,,1,ESSEX
80,8065,9443688,4809161,4459435,147187,202539,362344,219672,2759632,2019857,1512550,0,0,0,0,574,UNIVERSITY HEIGHTS CHARTE,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6030,3408435,2045784,1671809,94553,279422,0,0,590933,453777,771718,298676,0,0,42406,340,THE ETHICAL COMMUNITY CHA,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6036,3775349,1875975,1671461,135105,69409,0,0,756826,570286,1117472,206279,25077,0,27558,327,HOBOKEN DUAL LANGUAGE CHA,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6064,4657403,2292786,2117652,97903,77231,0,0,1689429,1203391,675188,0,0,0,77448,383,DR LENA EDWARDS ACADEMIC,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6068,6376154,3418656,2993130,163078,262448,0,0,2082997,1713303,831676,0,0,42824,0,479,M.E.T.S. CHARTER SCHOOL,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6082,7914318,4066236,3391908,6255,668073,0,0,1133376,810858,2714707,806328,0,0,193171,712,BELOVED COMMUNITY CHARTER,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6093,2738047,1346020,1161558,101512,82950,132271,0,710251,219506,549505,117559,0,0,0,311,JERSEY CITY GLOBAL CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6103,1870550,1014571,866511,30718,117342,0,0,477025,295808,378954,21764,0,0,0,187,EMPOWERMENT ACADEMY CHART,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6105,,,,,,,,,,,,,,,,HUDSON ARTS AND SCIENCE C,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6184,2628929,1123380,909025,34307,180048,432168,199745,786973,435981,219835,80546,66573,0,32874,237,GREAT FUTURES CHARTER SCH,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6420,3844574,2719134,2580021,24509,114604,0,0,900533,689269,224907,0,0,0,0,288,ELYSIAN CHARTER SCHOOL,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6720,4530161,2271324,2100830,113869,56625,746536,395956,916037,740061,596264,0,0,0,0,297,HOBOKEN CHARTER SCHOOL,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6910,5857534,2662666,2511622,106402,44642,0,0,2987612,2419325,207256,0,0,0,38745,571,JERSEY CITY COMMUNITY CHA,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6915,5892129,3143852,2888899,146084,108869,90525,90525,1456811,1056284,1200941,0,0,0,112256,503,JERSEY CITY GOLDEN DOOR C,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7115,5973161,3852495,3491221,84402,276872,154678,146720,1077831,806982,888157,275635,0,0,51288,539,LEARNING COMMUNITY CHARTE,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7830,2690009,1594862,1502181,49947,42734,213698,213698,452615,325625,428834,0,0,0,0,236,SOARING HEIGHTS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,8060,5973468,3400530,3102730,94536,203264,0,0,754099,570955,1814230,695230,0,0,61685,426,UNIVERSITY ACADEMY CHARTE,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6017,11744583,6518981,5865278,372918,280785,227237,227237,3232338,2675301,1766028,164326,0,0,34727,884,FOUNDATION ACADEMY CHARTE,MERCER,K. CHARTER,C,,,1,MERCER
80,6025,5606585,3225467,2364083,242916,618468,50208,0,1079267,753954,1243082,407993,8561,0,23350,372,PAUL ROBESON CHARTER SCHO,MERCER,K. CHARTER,C,,,1,MERCER
80,6182,5005654,2440938,1584152,323263,533523,247772,146702,1476485,690808,830515,71274,0,0,0,440,INTERNATIONAL ACADEMY OF,MERCER,K. CHARTER,C,,,1,MERCER
80,6183,2848610,1133649,709289,273070,151290,0,0,1416374,1246365,297349,0,0,0,20058,199,TRENTON STEM-TO-CIVICS CH,MERCER,K. CHARTER,C,,,1,MERCER
80,6810,1158365,591015,502251,31213,57551,0,0,428414,365329,138936,0,0,0,0,90,INTERNATIONAL CHARTER SCH,MERCER,K. CHARTER,C,,,1,MERCER
80,7500,2878293,1812500,1770685,21110,20705,458035,417316,21055,0,584434,50862,0,0,0,238,PACE CHARTER SCHOOL OF HA,MERCER,K. CHARTER,C,,,1,MERCER
80,7540,5091789,3092329,2930296,112690,49343,292128,140029,1273588,736100,433743,139703,0,0,22217,348,PRINCETON CHARTER SCHOOL,MERCER,K. CHARTER,C,,,1,MERCER
80,8140,4882338,2596607,2168617,268825,159165,268080,248949,904650,758258,1113000,175912,0,0,12160,359,THE VILLAGE CHARTER SCHOO,MERCER,K. CHARTER,C,,,1,MERCER
80,6032,5086482,2531767,2043209,241574,246984,0,0,1958004,1434735,464896,0,0,131815,239247,390,ACADEMY FOR URBAN LEADERS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6041,4111479,2315576,2207053,94305,14218,0,0,1193764,773801,602139,0,0,0,0,333,HATIKVAH INTERNATIONAL CH,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6635,5263486,3442577,3274107,138880,29590,0,0,1684008,1255879,136901,0,0,0,0,387,GREATER BRUNSWICK CHARTER,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6010,2948549,1474360,1474360,0,0,279304,279304,586677,522777,567268,30242,40939,0,154095,186,ACADEMY CHARTER HIGH SCHO,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,6740,2559178,1155267,1051286,32148,71833,0,0,601160,438752,802364,138541,0,0,24299,206,HOPE ACADEMY CHARTER SCHO,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,7720,2821046,1593341,1475804,61297,56240,424412,343751,388302,148386,319484,209110,94035,1472,41072,180,RED BANK CHARTER SCHOOL,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,8050,3217369,1675643,1558494,73143,44006,357029,322104,672971,433438,511726,43133,0,0,0,220,UNITY CHARTER SCHOOL,MORRIS,K. CHARTER,C,,,1,MORRIS
80,6021,12135589,5792305,5379279,299375,113651,0,0,2105433,1249923,4237851,1596912,0,0,131391,892,COMMUNITY CHARTER SCHOOL,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6079,2864995,1323035,1104234,21541,197260,378719,369023,662256,306966,500985,101136,0,0,42491,194,JOHN P. HOLLAND CHARTER S,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6080,10496854,4414710,3562349,638165,214196,0,0,2512499,779978,2480440,938766,0,0,126824,725,PASSAIC ARTS AND SCIENCE,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6096,6323661,2846173,2669520,125495,51158,0,0,1643289,774661,1825863,0,0,0,0,475,PATERSON ARTS AND SCIENCE,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6106,,,,,,,,,,,,,,,,PHILIP'S ACADEMY CHARTER,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6230,1120701,613684,587141,21770,4773,0,0,454632,286243,52385,0,0,0,0,117,CLASSICAL ACADEMY CHARTER,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,7503,14244228,7505401,6759795,179254,566352,0,0,1634878,1050080,5087872,2247792,0,0,762768,1062,PATERSON CHARTER SCHOOL F,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6018,5459427,2858917,2552124,165533,141260,289751,250241,1052280,833470,1128509,241707,5572,124397,75600,420,CENTRAL JERSEY COLLEGE PR,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,6081,3290125,1750651,1470899,152844,126908,92661,56428,841145,701546,581338,183457,0,24330,0,336,THOMAS EDISON ENERGYSMART,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,7850,3192250,1906689,1811237,82188,13264,349435,294710,664392,512841,223267,105904,0,48467,16745,225,SUSSEX COUNTY TECHNOLOGY,SUSSEX,K. CHARTER,C,,,1,SUSSEX
80,6033,3519239,1774235,1410484,74398,289353,0,0,1093120,710784,600814,0,0,11566,0,231,THE BARACK OBAMA GREEN CH,UNION,K. CHARTER,C,,,1,UNION
80,6101,3859915,1858116,1539483,154208,164425,183590,63547,1067522,669624,615610,3285,134230,847,4400,339,COLLEGE ACHIEVE CENTRAL C,UNION,K. CHARTER,C,,,1,UNION
80,6102,,,,,,,,,,,,,,,,CRESTHAVEN ACADEMY CHARTE,UNION,K. CHARTER,C,,,1,UNION
80,7600,3706173,1868216,1703498,85419,79299,458855,255391,991978,531270,328025,54833,0,59099,0,323,THE QUEEN CITY ACADEMY CH,UNION,K. CHARTER,C,,,1,UNION
80,8010,4488850,2331451,1870848,139387,321216,1292316,882050,38864,0,800207,0,23188,0,0,378,UNION COUNTY TEAMS CHARTE,UNION,K. CHARTER,C,,,1,UNION
80,7727,1566278,1031949,1004031,27918,0,0,0,331161,289521,203168,0,0,0,10376,108,RIDGE AND VALLEY CHARTER,WARREN,K. CHARTER,C,,,1,WARREN
